"","year","nom.id","ind.id","chemistryaward","city","city_2","comments","country","country_2","department","gender","literatureaward","medicineaward","motivation","name","number","peaceaward","peaceaward_2","physicsaward","profession","state","university","university_2","yearbirth","yeardeath","award","n.noms","n.props","tot.noms","tot.props","prop.noms","prop.props","rank.noms","year.range"
"2308","1928",6172,"nom",NA,"Washington, DC",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,"Schücking promoted international law and arbitration. He had been associated with the Institute of International Law since 1910. After WWI Schücking became a leading member of the ""Deutsche Liga für den Völkervorbund"" and he worked primarily on a draft of a covenant for the League of Nations. He was a member of the German delegation to the Versailles peace negotiations. In 1919 Schücking initiated the founding of a new German Inter-Parliamentary Group, over which he presided. He was also a member of the Council of the Inter-Parliamentary Union.
Scott was secretary of the Carnegie Endowment for International Peace (1911-1940) and director of its Division of International Law. He worked for the US conscription service during WWI, and he was one of the organizers of the US Foreign Policy Conference in New York in 1917. Scott was editor-in-chief of the ""American Journal of International Law"", and he was the author of ""The Status of the International Court of Justice"" (1914). He advocated and strongly favored the establishment of an international court of justice.","James Brown  Scott","18 - 1",NA,NA,NA,"Professor of International Law. Member of the Institute of International Law",NA,NA,NA,"1866","1943",0,3,0,56,52,0.0535714285714286,0,5.5,"1920-1930"
"2309","1928",6172,"prop",NA,"Düsseldorf",NA,"The nominator suggested a divided prize beteen the two nominees.","GERMANY (DE)",NA,NA,"M",NA,NA,NA,"Hans  Wehberg","18 - 1",NA,NA,NA,"Member of the Institute of International Law. Member of the Commission of the Permanent International Peace Bureau.",NA,NA,NA,"1885","1962",0,0,2,56,52,0,0.0384615384615385,48,"1920-1930"
"2310","1928",6515,"prop",NA,"Paris",NA,NA,"FRANCE (FR)",NA,NA,"M",NA,NA,NA,"Gilbert  Gidel","19 - 1",NA,NA,NA,"Professor of Law. Member of the Institute of International Law",NA,"University of Paris",NA,NA,NA,0,0,1,56,52,0,0.0192307692307692,48,"1920-1930"
"2311","1928",6835,"nom",NA,"New York",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,"Shotwell had worked for peace since he began working for the Carnegie Endowment. His major contribution was to edit the 150-volume ""Economic and Social History of the World Wars"", aimed at elucidating the economic effects of modern war. He served as an adviser to President Wilson in 1917, mainly on the political and historical aspects of potential postwar problems and he was a delegate to the Versailles Peace Conference. He contributed to the Geneva Protocol.","James Thomson  Shotwell","20 - 1",NA,NA,NA,"Historian and diplomat","NY","Columbia University",NA,"1874","1965",0,2,0,56,52,0.0357142857142857,0,11,"1920-1930"
"2312","1928",6835,"prop",NA,"Leiden",NA,"Shotwell was on the short list, but no new evaluation was requested.","NETHERLANDS (NL)",NA,NA,NA,NA,NA,NA,"The Faculty of Law at the University of Leiden","20 - 1",NA,NA,NA,"Professors of Law",NA,"Leiden University",NA,NA,NA,0,0,1,56,52,0,0.0192307692307692,48,"1920-1930"
"2313","1928",6870,"prop",NA,"Leiden",NA,NA,"NETHERLANDS (NL)",NA,NA,"M",NA,NA,NA,"C  van Vollenhoven","20 - 2",NA,NA,NA,"Professors of International Law",NA,"Leiden University",NA,NA,NA,0,0,1,56,52,0,0.0192307692307692,48,"1920-1930"
"2314","1928",6870,"prop",NA,"Leiden",NA,"Shotwell was on the short list, but no new evaluation was requested.","NETHERLANDS (NL)",NA,NA,"M",NA,NA,NA,"W.J.M.  van Eysinga","20 - 2",NA,NA,NA,"Professors of International Law",NA,"Leiden University",NA,NA,NA,0,0,1,56,52,0,0.0192307692307692,48,"1920-1930"
"2315","1928",7392,"nom",NA,"Geneva",NA,NA,"SWITZERLAND (CH)",NA,NA,NA,NA,NA,"The Peace Bureau organized peace conferences, and it collected and published peace literature. It advocated peace, pacifism and international law. During 
WWI the Peace Bureau helped prisoners of war and other victims of the war.","The Permanent International Peace Bureau","22 - 1","1910",NA,NA,"Central office through which peace activities could be coordinated",NA,NA,NA,NA,NA,0,2,0,56,52,0.0357142857142857,0,11,"1920-1930"
"2316","1928",7392,"prop",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,"Häberlin","22 - 1",NA,NA,NA,"Member of the Commission of the Permanent International Peace Bureau",NA,NA,NA,NA,NA,0,0,1,56,52,0,0.0192307692307692,48,"1920-1930"
"2317","1928",7421,"prop",NA,NA,NA,NA,"FRANCE (FR)",NA,NA,"M",NA,NA,NA,"Louis  Favre","22 - 2",NA,NA,NA,"Member of the Commission of the permanent International Peace Bureau",NA,NA,NA,NA,NA,0,0,1,56,52,0,0.0192307692307692,48,"1920-1930"
"2318","1928",7627,"nom",NA,NA,NA,NA,"FRANCE (FR)",NA,NA,NA,NA,NA,NA,"Ligue internationale de la Paix et de la Liberté","23 - 1",NA,NA,NA,NA,NA,NA,NA,"1867",NA,0,1,0,56,52,0.0178571428571429,0,19.5,"1920-1930"
"2319","1928",7627,"prop",NA,"Paris",NA,"Montluc was chairman of the League internationale de la Paix et de la Liberté.","FRANCE (FR)",NA,NA,"M",NA,NA,NA,"Léon  de Montluc","23 - 1",NA,NA,NA,"Member of the Institute of International Law",NA,NA,NA,NA,NA,0,0,1,56,52,0,0.0192307692307692,48,"1920-1930"
"2320","1928",7866,"nom",NA,"Geneva",NA,NA,"SWITZERLAND (CH)",NA,NA,NA,NA,NA,"The Inter-Parliamentary Union promoted peace and contributed to the development and enforcement of international law and arbitration. The Union organized annual inter-parliamentary conferences to discuss possible solutions to international problems that could be handled by the League of Nations. It promoted parliamentary control of foreign affairs and reduction of armaments.","The Inter-Parliamentary Union","24 - 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,56,52,0.0178571428571429,0,19.5,"1920-1930"
"2321","1929",246,"nom",NA,"Chicago",NA,NA,"UNITED STATES (US)",NA,NA,"F",NA,NA,"Addams was the co-founder and president of the Women's Peace Party (1915). In 1915 she attended the Women's Peace Conference at The Hague, and she was elected president of the International Committee of Women for Permanent Peace. After the conference Addams and several of the delegates went on a peace mission to the European political leaders and to the American president. Addams was elected president of the newly formed Women's International League for Peace and Freedom (WILPF) at the second Women's Peace Conference in 1919. She presided over the 4th regular peace conference held by the WILPF in Washington in 1924. It adopted a manifesto stating that civilization can only be rebuilt on international justice, renouncing the Treaty of Versailles. It furthermore demanded democratic control over foreign policy, social peace and a stronger international organization.","Jane  Addams","1 - 1","1931",NA,NA,"Social reformer and pacifist. Author. Leader of the American settlement house movement. Co-founder of WILPF.","IL",NA,NA,"1860","1935",0,38,0,89,92,0.426966292134831,0,1,"1920-1930"
"2322","1929",246,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Arthur  Ponsonby","1 - 1",NA,NA,NA,"Member of the British parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2323","1929",303,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"George W Gillen","1 - 2",NA,NA,NA,"Member of the British parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2324","1929",327,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"E C Wilkinson","1 - 3",NA,NA,NA,"Member of the British parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2325","1929",346,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"F W Pethick-Lawrence","1 - 4",NA,NA,NA,"Member of the British parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2326","1929",355,"prop",NA,"Bristol",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"C H Leonard","1 - 5",NA,NA,NA,"Professor of History",NA,"University of Bristol",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2327","1929",361,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"George  Lansbury","1 - 6",NA,NA,NA,"Socialist and pacifist. Member of the British parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2328","1929",366,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"William  Graham","1 - 7",NA,NA,NA,"Member of the British parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2329","1929",371,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Ernest  Brown","1 - 8",NA,NA,NA,"Member of the British parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2330","1929",376,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Carl  Heath","1 - 9",NA,NA,NA,"Member of the Commission of the Permanent International Peace Bureau.",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2331","1929",381,"prop",NA,"Cardiff",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"J W Scott","1 - 10",NA,NA,NA,"Professor of Philosophy",NA,"University College of Wales",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2332","1929",385,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"T. Drummond  Shiels","1 - 11",NA,NA,NA,"Member of the British parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2333","1929",389,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Ernest  Satow","1 - 12",NA,NA,NA,"Member of the Institute of International Law",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2334","1929",393,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Anna Ruth  Fry","1 - 13",NA,NA,NA,"Member of the Commission of the Permanent International Peace Bureau.",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2335","1929",397,"prop",NA,"Oxford",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"W S Adams","1 - 14",NA,NA,NA,"Professor of Political Science",NA,"University of Oxford",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2336","1929",400,"prop",NA,"Oxford",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Harold H Joachim","1 - 15",NA,NA,NA,"Professor of Philosophy",NA,"University of Oxford",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2337","1929",403,"prop",NA,"Oxford",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Reginald  Coupland","1 - 16",NA,NA,NA,"Professor of History",NA,"University of Oxford",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2338","1929",406,"prop",NA,"Oxford",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"F M Powicke","1 - 17",NA,NA,NA,"Professor of History",NA,"University of Oxford",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2339","1929",409,"prop",NA,"Toronto",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","CANADA (CA)",NA,NA,"M",NA,NA,NA,"Norman  Mackenzie","1 - 18",NA,NA,NA,"Professor of International Law",NA,"University of Toronto",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2340","1929",412,"prop",NA,"Toronto",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","CANADA (CA)",NA,NA,"M",NA,NA,NA,"William Lyon Mackenzie  King","1 - 19",NA,NA,NA,"Member of the Canadian parliament (later Prime Minister of Canada)",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2341","1929",415,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"T.C.R.  Moore","1 - 20",NA,NA,NA,"Member of the British parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2342","1929",418,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Harold Joseph  Laski","1 - 21",NA,NA,NA,"Professor of Political Science",NA,"University of London",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2343","1929",421,"prop",NA,"Cambridge",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Ernest  Baker","1 - 22",NA,NA,NA,"Professor of Political Science",NA,"University of Cambridge",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2344","1929",424,"prop",NA,"London",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"James  Barr","1 - 23",NA,NA,NA,"Member of the British parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2345","1929",427,"prop",NA,"Prague",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","CZECH REPUBLIC (CZ)",NA,NA,"M",NA,NA,NA,"E  Ledebur-Wicheln","1 - 24",NA,NA,NA,"Member of the Czech parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2346","1929",430,"prop",NA,"Cambridge",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Harold Dexter  Hazeltine","1 - 25",NA,NA,NA,"Professor of Law (Jurisprudence)",NA,"University of Cambridge",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2347","1929",433,"prop",NA,"Durham",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"John W Harvey","1 - 26",NA,NA,NA,"Professor of Philosophy",NA,"Durham",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2348","1929",436,"prop",NA,"Prague",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","CZECH REPUBLIC (CZ)",NA,NA,"M",NA,NA,NA,"D. Heinrich  Rachberg","1 - 27",NA,NA,NA,"Professor of International Law",NA,"German University in Prague",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2349","1929",439,"prop",NA,"Cambridge",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"J. Holland  Ross","1 - 28",NA,NA,NA,"Professor of History",NA,"University of Cambridge",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2350","1929",442,"prop",NA,"Cambridge",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"George Macauley  Trevelyan","1 - 29",NA,NA,NA,"Professor of History",NA,"University of Cambridge",NA,"1876","1962",0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2351","1929",444,"prop",NA,"Glasgow",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"A A Bowman","1 - 30",NA,NA,NA,"Professor of Philosophy",NA,"University of Glasgow",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2352","1929",445,"prop",NA,NA,NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","CANADA (CA)",NA,NA,"M",NA,NA,NA,"G G Coote","1 - 31",NA,NA,NA,"Member of the Canadian parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2353","1929",446,"prop",NA,"Tokyo",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","JAPAN (JP)",NA,NA,"M",NA,NA,NA,"Sh.  Yoshido","1 - 32",NA,NA,NA,"Deputy foreign minister",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2354","1929",447,"prop",NA,"Tokyo",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.

The name of the nominator was illegible.","JAPAN (JP)",NA,NA,"M",NA,NA,NA,"The President of the Japanese Upper House","1 - 33",NA,NA,NA,"Member of the Japanese parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2355","1929",448,"prop",NA,"Princeton",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED STATES (US)",NA,NA,"F",NA,NA,NA,"Dana C Munro","1 - 34",NA,NA,NA,"Professor of History","NJ","Princeton University",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2356","1929",449,"prop",NA,"Princeton",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"Charles W Stendel","1 - 35",NA,NA,NA,"Professor of Philosophy","NJ","Princeton University",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2357","1929",450,"prop",NA,"Tokyo",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","JAPAN (JP)",NA,NA,"M",NA,NA,NA,"R  Mizuna","1 - 36",NA,NA,NA,"Member of the Japanese parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2358","1929",451,"prop",NA,"Stockholm",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","SWEDEN (SE)",NA,NA,"F",NA,NA,NA,"Matilda  Widegren","1 - 37",NA,NA,NA,"Member of the Commission of the Permanent International Peace Bureau.",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2359","1929",452,"prop",NA,"Gothenburg",NA,"Addams founded several settlement houses, most notably Hull House in Chicago. Her aim was to improve the living conditions of immigrants and working class people through educational and philantropic activities.

Addams was on the short list, but no new evaluation was requested.","SWEDEN (SE)",NA,NA,"M",NA,NA,NA,"G A Jaederholm","1 - 38",NA,NA,NA,"Professor of Philosophy",NA,"University of Gothenburg",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2360","1929",699,"nom",NA,"Budapest",NA,NA,"HUNGARY (HU)",NA,NA,"M",NA,NA,"Apponyi promoted inter-parliamentary peace work and international arbitration. Delegate to all inter-parliamentary peace conferences since 1895 (except Brussels 1897). He initiated a proposal intended to make compulsory the establishment of pressure groups working for peace by the national inter-parliamentary groups. Apponyi had founded such a group in Hungary. He represented Hungary in the Council of the League of Nations in 1925, and was an advocate for disarmament.","Count Albert  Apponyi","2 - 1",NA,NA,NA,"Member of the Hungarian parliament. Former Cabinet Minister",NA,NA,NA,"1846","1933",0,1,0,89,92,0.0112359550561798,0,22.5,"1920-1930"
"2361","1929",699,"prop",NA,"Pécs",NA,"Apponyi was on the short list, but no new evaluation was requested.","HUNGARY (HU)",NA,NA,NA,NA,NA,NA,"The professors at the Faculty of Law at the Elisabeth University of Pécs","2 - 1",NA,NA,NA,"Professors of Law",NA,"Elizabeth University of Pécs",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2362","1929",1090,"nom",NA,"Stockholm",NA,NA,"SWEDEN (SE)",NA,NA,"F",NA,NA,"Brändström worked as delegate, advisor and co-organizer for the Swedish Red Cross. She traveled extensively throughout Russia and contributed greatly to the relief work for prisoners of war in Russia and Siberia (1914-1920). She visited prison camps, escorted prisoners home, and she organized the repatriation of German and Austrian prisoners after the war.","Elsa  Brändström","3 - 1",NA,NA,NA,"Former nurse. Philanthropist.",NA,NA,NA,"1888","1948",0,1,0,89,92,0.0112359550561798,0,22.5,"1920-1930"
"2363","1929",1090,"prop",NA,"Oslo",NA,"Elsa Brändström was born in Russia. Her father was stationed in St.Petersburg as the Swedish envoy to the Imperial Court. Her thorough knowledge of Russian society and conditions and espeicially her Russian connections gave her access to places she would otherwise not have been allowed to enter.","NORWAY (NO)",NA,NA,"M",NA,NA,NA,"Wilhelm  Keilhau","3 - 1",NA,NA,NA,"Advisor to the Norwegian Nobel Committee.",NA,"University of Oslo",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2364","1929",1476,"nom",NA,NA,NA,NA,"DENMARK (DK)",NA,NA,"M",NA,NA,"Christensen advocated peace, justice and natural law through his authorship.","Hans Severin  Christensen","4 - 1",NA,NA,NA,"Doctor and author of  legal philosophical works",NA,NA,NA,"1867","1933",0,1,0,89,92,0.0112359550561798,0,22.5,"1920-1930"
"2365","1929",1476,"prop",NA,"Copenhagen",NA,NA,"DENMARK (DK)",NA,NA,"M",NA,NA,NA,"Axel  Dam","4 - 1",NA,NA,NA,"Member of the Danish parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2366","1929",1852,"nom",NA,"Jutland",NA,NA,"DENMARK (DK)",NA,NA,"M",NA,NA,"Hanssen was nominated for his sensible policy while leading the Danish minority in Schleswig during the stipulation of the new border between Denmark and Germany. In order to prevent future Danish-German conflicts over the boundary line, Hanssen exercised great moderation and caution.","Hans Peter  Hanssen","5 - 1",NA,NA,NA,"Cabinet Minister.",NA,NA,NA,"1872","1953",0,1,0,89,92,0.0112359550561798,0,22.5,"1920-1930"
"2367","1929",1852,"prop",NA,"Copenhagen",NA,NA,"DENMARK (DK)",NA,NA,"M",NA,NA,NA,"L V Birck","5 - 1",NA,NA,NA,"Professor of Political Economy",NA,"University of Copenhagen",NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
"2368","1929",2232,"nom",NA,"Lyon",NA,NA,"FRANCE (FR)",NA,NA,"M",NA,NA,"Herriot was the leader of the French Radical Party from 1919, and he was Prime Minister 1924-1925 and 1926. He was nominated for his contribution to the Geneva Protocol during the assemblies of the League of Nations 1924-1925. Proponent of disarmament, international law and arbitration.","Édouard  Herriot","6 - 1",NA,NA,NA,"Mayor of Lyon (1905-1940). Member of parliament. Former prime minister. Author",NA,NA,NA,"1872","1957",0,3,0,89,92,0.0337078651685393,0,5.5,"1920-1930"
"2369","1929",2232,"prop",NA,"Paris",NA,NA,"FRANCE (FR)",NA,NA,"M",NA,NA,NA,"Cazals","6 - 1",NA,NA,NA,"Member of the French parliament",NA,NA,NA,NA,NA,0,0,1,89,92,0,0.0108695652173913,76,"1920-1930"
